C1_376430000A_001000,每日,路邊,免費,公園綠地
C1_376430000A_001001,每日,路邊,免費,公園綠地
C1_376430000A_001002,每日,停車場,免費,公園綠地
C1_376430000A_001003,每日,停車場,免費,公園綠地
C1_376430000A_001004,每日,停車場,免費,休閒娛樂
C1_376430000A_001005,每日,路邊,免費,休閒娛樂
C1_376430000A_001006,每日05:00~18:00,停車場,,休閒娛樂
C1_376430000A_001008,視各店家營業時間而定,路邊,,觀光商圈
C1_376430000A_001009,每日,路邊,免費,戶外運動
C1_376430000A_001010,每日,停車場,免費,公園綠地
C1_376430000A_001012,每日,停車場,免費,休閒娛樂
C1_376430000A_001013,每日08:00-17:00(週二公休),停車場,50元,休閒娛樂
C1_376430000A_001014,每日07:00-20:00,停車場,免費,歷史古蹟
C1_376430000A_001015,每日，平日05：00-7：00、16：00-17：00；假日05：00-17：00,路邊,免費,休閒娛樂
C1_376430000A_001017,每日,路邊,免費,休閒娛樂
C1_376430000A_001018,每日,路邊,免費,休閒娛樂
C1_376430000A_001019,每日,停車場,免費,休閒娛樂
C1_376430000A_001118,山地管制區，前往參觀須先辦理甲種入山證。,路邊,免費,休閒娛樂
C1_376430000A_001161,每日，週日至週四10:00~21:00、週五至週六與例假日10:00~22:00,停車場,免費,休閒娛樂
C1_376430000A_001162,每日,停車場,,觀光商圈
C1_376430000A_001163,每日，週日~週一08:30-17:00、週二~週六08:30-21:00 公休日：國定假日及每月最後一個週四（清潔日）,停車場,免費,教育資源
C1_376430000A_001164,每日,停車場、路邊,,休閒娛樂
C1_376430000A_001165,每日，週一到週五，上午9:30及下午1:30，一天兩場，假日公休,停車場,免費,觀光工廠
C1_376430000A_001166,每日，週一至週五09:00~16:30，假日公休,停車場,200元,觀光工廠
C1_376430000A_001167,每日8:00~18:00,停車場,,觀光工廠
C1_376430000A_001168,每日，週一至週五09:00~12:00、13：00～16：00，假日公休,路邊,200元,教育資源
C1_376430000A_001169,每日，週一至週五9：00～16：00 ，假日公休,停車場,200元,觀光工廠
C1_376430000A_001171,每日,,免費,休閒娛樂
C1_376430000A_001172,每日,路邊,免費,公園綠地
C1_376430000A_001173,每日04:00~20:30,停車場,免費,歷史古蹟
C1_376430000A_001174,每日,停車場,免費,觀光商圈
C1_376430000A_001175,每日,停車場,免費,歷史古蹟
C1_376430000A_001176,每日9:00~17:00 週二公休,路邊,免費,教育資源
C1_376430000A_001177,每日,路邊,免費,戶外運動
C1_376430000A_001178,每日,路邊,免費,休閒娛樂
C1_376430000A_001179,每日，平日：09:30~18:00 假日：09:00~19:00 餐廳：11:00~18:00 週一公休，其他公休日，請查詢臉書或去電查詢,停車場、路邊,50元,花園農場
C1_376430000A_001180,每日,路邊,免費,自然之旅
C1_376430000A_001181,每日,路邊,免費,自然之旅
C1_376430000A_001182,每日,停車場,免費,自然之旅
C1_376430000A_001183,每日,路邊,免費,自然之旅
C1_376430000A_001184,每日,停車場、路邊,免費,自然之旅
C1_376430000A_001185,每日,路邊停車,免費,戶外運動
C1_376430000A_001186,每日,停車場、路邊,免費,觀光商圈
C1_376430000A_001187,每日,,,休閒娛樂
C1_376430000A_001188,每日,路邊,免費,自然之旅
C1_376430000A_001264,不定期開放，視遊程而定,路邊,,自然之旅
C1_376430000A_001265,每日,路邊,免費,公園綠地
C1_376430000A_001266,每日,路邊,免費,戶外運動
C1_376430000A_001268,每日,停車場、路邊,,觀光商圈
C1_376430000A_001269,每日，1.一至三樓開放時間  週二─週六：08：30～21：00，週日─週一：08：30～17：00   2.四樓自修室開放時間   週一─週日：08：30～21：00 3.公休日:國定假日及每月最後一個週四,停車場,免費,教育資源
C1_376430000A_001270,每日,停車場,免費,休閒娛樂
C1_376430000A_001271,每日08:00AM~5:00PM，週一公休,路邊,免費,特色館區
C1_376430000A_001272,每日,路邊,免費,休閒娛樂
C1_376430000A_001273,每日,停車場,免費,休閒娛樂
C1_376430000A_001274,每日,停車場,免費,戶外運動
C1_376430000A_001276,每日,路邊,免費,戶外運動
C1_376430000A_001370,每日，下午6時後禁止進入,停車場,免費,自然之旅
C1_376430000A_001371,開館時間：每日，週二至週日 上午9:30 ~下午5:00，週一公休,停車場,免費,特色館區
C1_376430000A_001372,開館時間：每日，週二至週日 上午9:30 ~下午5:00，週一公休,停車場,免費,特色館區
C1_376430000A_001373,每日05:30~22:00,停車場,免費,歷史古蹟
C1_376430000A_001374,每日5:00~21:00,停車場,免費,歷史古蹟
C1_376430000A_001375,每日,停車場、路邊,免費,自然之旅
C1_376430000A_001376,每日,路邊,免費,休閒娛樂
C1_376430000A_001377,每日,停車場,免費,教育資源
C1_376430000A_001378,每日11:00~22:00 (超市、部分餐廳依現場公告),停車場,免費,休閒娛樂
C1_376430000A_001379,"每日，大廳：週一至週日9:00~17:00,  第一、二展覽室：週二至週日9:00~17:00",停車場、路邊,,藝術空間
C1_376430000A_001380,每日,停車場,免費,休閒娛樂
C1_376430000A_001381,每日,路邊,免費,公園綠地
C1_376430000A_001382,每日,停車場、路邊,免費,觀光商圈
C1_376430000A_001383,每日,停車場、路邊,免費,公園綠地
C1_376430000A_001384,每日8:00~17:00,路邊,免費,歷史古蹟
C1_376430000A_001404,每日,路邊,免費,歷史古蹟
C1_376430000A_001405,每日，週二至週日09:00~17:00，週一公休與國定假日公休,停車場,免費,特色館區
C1_376430000A_001407,每日9:00-17:00(週一公休，詳情以官方網站公告為準),停車場,免費,觀光工廠
C1_376430000A_001408,每日,停車場、路邊,,觀光商圈
C1_376430000A_001409,每日,,免費,公園綠地
C1_376430000A_001413,每日，週一公休、週二公休、週三公休、週五公休、週日公休,停車場,,觀光商圈
C1_376430000A_001414,請事先致電業者預約參觀,,,花園農場
C1_376430000A_001415,每日 10:00~21:00，預約。僅假日午餐免預約。,,,花園農場
C1_376430000A_001418,請事先致電業者預約參觀。,,,花園農場
C1_376430000A_001420,每日，週二至週六，0930~1630。週日公休、週一公休及國定假日公休。,,免費,特色館區
C1_376430000A_001421,每日09:00~16:00,停車場,50元,休閒娛樂
C1_376430000A_001423,每日10:00-17:00，週二公休,停車場,免費,公園綠地
C1_376430000A_001424,詳見官網或電話洽詢,,免費,特色館區
C1_376430000A_001425,每日11:00～22:00。週一公休。,,免費,休閒娛樂
C1_376430000A_001427,每日 09:00 – 12:00、13:30 – 16:30，週日公休、週一公休,停車場,免費,特色館區
C1_376430000A_001431,每日,路邊,免費,公園綠地
C1_376430000A_001442,每日10:00~17:00，週一公休,停車場,免費,藝術空間
C1_376430000A_001446,每日,路邊,免費,自然之旅
C1_376430000A_001450,每日,路邊,免費,自然之旅
C1_376430000A_001454,每日,路邊,免費,戶外運動
C1_376430000A_001461,每日07:00~17:00,路邊,免費,自然之旅
C1_376430000A_001465,每日12:00~18:00，平日公休,停車場,免費,休閒娛樂
C1_376430000A_001469,每日,路邊,免費,觀光商圈
C1_376430000A_001474,每日,路邊,免費,自然之旅
C1_376430000A_001478,每日11:00~19:00，週一公休,停車場,免費,藝術空間
C1_376430000A_001482,每日09:00~17:00,停車場,免費,藝術空間
C1_376430000A_001486,每日13:00~21:00，週一公休,路邊,免費,藝術空間
C1_376430000A_001490,每日11：30~22：00,停車場,,休閒娛樂
C1_376430000A_001494,依地主公告,路邊,免費,自然之旅
C1_376430000A_001496,預約,,,花園農場
C1_376430000A_001529,每日11:30~21:00，週一公休,,,花園農場
C1_376430000A_001531,每日8:30a.m.-17:30p.m. ,停車場,,觀光工廠
C1_376440000A_000016,每日10:30至19:30逢國定假日及連續假期均照常開放,,,特色館區
C1_376440000A_000018,,,,自然之旅
C1_376440000A_000021,,,,自然之旅
C1_376440000A_000022,,,,自然之旅
C1_376440000A_000023,,,,自然之旅
C1_376440000A_000028,,,,自然之旅
C1_376440000A_000029,,,,自然之旅
C1_376440000A_000030,,,,自然之旅
C1_376440000A_000031,,,,自然之旅
C1_376440000A_000032,,,,自然之旅
C1_376440000A_000035,,,,自然之旅
C1_376440000A_000037,,,,自然之旅
C1_376440000A_000038,,,,自然之旅
C1_376440000A_000039,,,,自然之旅
C1_376440000A_000040,,,,自然之旅
C1_376440000A_000041,,,,自然之旅
C1_376440000A_000046,,,,自然之旅
C1_376440000A_000048,,,,自然之旅
C1_376440000A_000050,,,,自然之旅
C1_376440000A_000052,每日08:00~17:00 ,,,自然之旅
C1_376440000A_000054,,,,自然之旅
C1_376440000A_000055,,,,自然之旅
C1_376440000A_000058,,,,歷史古蹟
C1_376440000A_000059,每日09:00~17:00,,,歷史古蹟
C1_376440000A_000062,,,,自然之旅
C1_376440000A_000063,,,,歷史古蹟
C1_376440000A_000065,,,,自然之旅
C1_376440000A_000068,,,,休閒娛樂
C1_376440000A_000069,,,,歷史古蹟
C1_376440000A_000070,,,,自然之旅 
C1_376440000A_000072,,,,休閒娛樂
C1_376440000A_000074,每日8:00~17:00 ,,,休閒娛樂
C1_376440000A_000075,每日9:00~17:00,,,休閒娛樂
C1_376440000A_000077,每日9:00~17:00,,,主題遊樂園
C1_376440000A_000078,,,,休閒娛樂
C1_376440000A_000079,,,,特色館區
C1_376440000A_000080,,,,歷史古蹟
C1_376440000A_000081,,,,歷史古蹟
C1_376440000A_000082,預約,,,歷史古蹟
C1_376440000A_000083,,,,歷史古蹟
C1_376440000A_000084,,,,歷史古蹟
C1_376440000A_000085,每日，週二公休,,,藝術空間
C1_376440000A_000086,,,,歷史古蹟
C1_376440000A_000087,,,,歷史古蹟
C1_376440000A_000088,,,,特色館區
C1_376440000A_000089,,,,歷史古蹟
C1_376440000A_000090,,,,歷史古蹟
C1_376440000A_000140,詳見官網或電洽詢問,,,歷史古蹟
C1_376440000A_000142,每日09:00~17:00,,,特色館區
C1_376440000A_000144,,,,歷史古蹟
C1_376440000A_000146,預約,,,歷史古蹟
C1_376440000A_000148,,,,歷史古蹟
C1_376440000A_000149,,,,歷史古蹟
C1_376440000A_000151,無對外開放,,,歷史古蹟
C1_376440000A_000153,,,,歷史古蹟
C1_376440000A_000155,,,,歷史古蹟
C1_376440000A_000156,,,,歷史古蹟
C1_376440000A_000158,,,,休閒娛樂
C1_376440000A_000159,,,,歷史古蹟
C1_376440000A_000160,,,,觀光商圈
C1_376440000A_000161,,,,歷史古蹟
C1_376440000A_000162,,,,歷史古蹟
C1_376440000A_000164,,,,歷史古蹟
C1_376440000A_000165,,,,教育資源
C1_376440000A_000166,,,,戶外運動
C1_376440000A_000168,,,,歷史古蹟
C1_376440000A_000169,,,,歷史古蹟
C1_376440000A_000176,,,,歷史古蹟
C1_376440000A_000177,,,,觀光商圈
C1_376440000A_000185,,,,歷史古蹟
C1_376440000A_000186,,,,歷史古蹟
C1_376440000A_000187,,,,觀光商圈
C1_376440000A_000189,,,,歷史古蹟
C1_376440000A_000194,,,,歷史古蹟
C1_376440000A_000195,,,,歷史古蹟
C1_376440000A_000197,,,,歷史古蹟
C1_376440000A_000199,預約,,,休閒娛樂
C1_376440000A_000201,,,,歷史古蹟
C1_376440000A_000202,每日9:00~16:00,,,歷史古蹟
C1_376440000A_000203,預約,,,歷史古蹟
C1_376440000A_000205,,,,歷史古蹟
C1_376440000A_000209,預約,,,歷史古蹟
C1_376440000A_000211,,,,休閒娛樂
C1_376440000A_000213,每日10:00~17:00(週二公休),,,特色館區
C1_376440000A_000215,每日09:00~17:00(週一公休、週二公休),,,特色館區
C1_376440000A_000216,,,,歷史古蹟
C1_376440000A_000220,每日09:00~17:00(週一公休、週二公休),,,藝術空間
C1_376440000A_000221,,,,歷史古蹟
C1_376440000A_000225,,,,歷史古蹟
C1_376440000A_000227,,,,休閒娛樂
C1_376440000A_000231,,,,歷史古蹟
C1_376440000A_000232,預約,,,特色館區
C1_376440000A_000233,預約,,,歷史古蹟
C1_376440000A_000236,,,,休閒娛樂
C1_376440000A_000237,,,,休閒娛樂
C1_376440000A_000238,,,,歷史古蹟
C1_376440000A_000241,每日09:00~17:30,,,觀光工廠
C1_376440000A_000242,,,,歷史古蹟
C1_376440000A_000243,每日11:00~22:00(週二公休),,,藝術空間
C1_376440000A_000245,,,,歷史古蹟
C1_376440000A_000247,,,,戶外運動
C1_376440000A_000248,,,,戶外運動
C1_376440000A_000249,,,,戶外運動
C1_376440000A_000250,,,,戶外運動
C1_376440000A_000251,,,,休閒娛樂
C1_376440000A_000253,,,,戶外運動
C1_376440000A_000254,,,,戶外運動
C1_376440000A_000256,,,,休閒娛樂
C1_376440000A_000257,,,,戶外運動
C1_376440000A_000258,,,,休閒娛樂
C1_376440000A_000260,每日開放，採預約導覽；週一公休、週二公休,,,特色館區
C1_376440000A_000261,,,,戶外運動
C1_376440000A_000263,,,,戶外運動
C1_376440000A_000264,,,,自然之旅
C1_376440000A_000267,,,,特色館區
C1_376440000A_000268,,,,休閒娛樂
C1_376440000A_000269,,,,特色館區
C1_376440000A_000275,每日09:00至18:00,,,花園農場
C1_376440000A_000310,,,,休閒娛樂
C1_376440000A_000317,,,,自然之旅
C1_376440000A_000319,,,,自然之旅
C1_376440000A_000323,,,,花園農場
C1_376440000A_000324,,,,花園農場
C1_376440000A_000325,,,,花園農場
C1_376440000A_000327,,,,休閒娛樂
C1_376440000A_000331,,,,休閒娛樂
C1_376440000A_000332,,,,花園農場
C1_376440000A_000333,,,,花園農場
C1_376440000A_000336,,,,自然之旅
C1_376440000A_000338,,,,花園農場
C1_376440000A_000342,,,,休閒娛樂
C1_376440000A_000345,,,,花園農場
C1_376440000A_000349,,,,公園綠地
C1_376440000A_000384,,,,休閒娛樂
C1_376440000A_000385,,,,歷史古蹟
C1_376440000A_000388,每日,,,休閒娛樂
C1_376440000A_000389,,,,歷史古蹟
C1_376440000A_000393,,,,歷史古蹟
C1_376440000A_000395,預約,,,戶外運動
C1_376440000A_000401,每日07:00~18:00(週一公休),,,自然之旅
C1_376440000A_000404,,,,花園農場
C1_376440000A_000405,,,,觀光商圈
C1_376440000A_000407,,,,觀光商圈
C1_376440000A_000409,,,,特色館區
C1_376440000A_000411,,,,休閒娛樂
C1_376440000A_000413,,,,歷史古蹟
C1_376440000A_000414,,,,休閒娛樂
C1_376440000A_000415,,,,花園農場
C1_376440000A_000416,每日07:00~21:00,,,特色館區
C1_376440000A_000418,每日10:00~17:00(週一公休),,,特色館區
C1_376440000A_000420,,,,休閒娛樂
C1_376440000A_000421,,,,休閒娛樂
C1_376440000A_000424,,,,休閒娛樂
C1_376440000A_000425,每日,,,歷史古蹟
C1_376440000A_000431,,,,教育資源
C1_376440000A_000432,每日9:30a.m. – 6:30p.m.,,,觀光工廠
C1_376440000A_000433,每日09:00~17:00(週一公休),,,特色館區
C1_376440000A_000435,,,,休閒娛樂
C1_376440000A_000440,,,,觀光商圈
C1_376440000A_000441,,,,休閒娛樂
C1_376440000A_000442,,,,休閒娛樂
C1_376440000A_000446,,,,休閒娛樂
C1_376440000A_000448,預約,,,特色館區
C1_376440000A_000462,預約,,,特色館區
C1_376440000A_000464,每日，六月~九月:平日 08:30 ~ 17:30 、假日 08:00 ~ 18:00 /十月 ~ 隔年五月:平日 09:00 ~ 17:00、假日 08:30 ~ 17:30 (農曆除夕公休),,,自然之旅
C1_376440000A_000554,每日，10:00~18:00(週一公休，假日預約),,,休閒娛樂
C1_376440000A_000580,每日上午9:00至下午17:00,,,歷史古蹟
C1_376440000A_000581,,,,歷史古蹟
C1_376440000A_000583,,,,歷史古蹟
C1_376440000A_000624,,,,教育資源
C1_376440000A_000625,每日09:00~16:00，假日公休,,,觀光工廠
C1_376440000A_000639,,,,歷史古蹟
C1_376440000A_000753,,,,休閒娛樂
C1_376440000A_000754,,,,歷史古蹟
C1_376440000A_000756,每日，平日08:00~17:00 假日07:00~20:00 (平日DIY活動需先預約),,,花園農場
C1_376440000A_000757,,,,休閒娛樂
C1_376440000A_000758,每日09:00~20:00,,,觀光工廠
C1_376440000A_000759,,,,歷史古蹟
C1_376440000A_000761,每日11:30~24:00,,,花園農場
C1_376440000A_000763,預約,,,花園農場
C1_376440000A_000764,每日11:00~14:00；17:00~21:00,,,休閒娛樂
C1_376440000A_000766,,,,休閒娛樂
C1_376440000A_000767,,,,休閒娛樂
C1_376440000A_000768,,,,歷史古蹟
C1_376440000A_000771,,,,自然之旅 
C1_376440000A_000772,,,,自然之旅 
C1_376440000A_000773,,,,戶外運動
C1_376440000A_000774,,,,戶外運動
C1_376440000A_000775,,,,休閒娛樂
C1_376440000A_000778,,,,歷史古蹟
C1_376440000A_000779,,,,花園農場
C1_376440000A_000781,,,,自然之旅 
C1_376440000A_000782,,,,自然之旅 
C1_376440000A_000784,,,,特色館區
C1_376440000A_000785,,,,花園農場
C1_376440000A_000786,每日08:00~20:00，團體參觀及戶外教學團體請先預約,,,觀光工廠
C1_376440000A_000787,每日08:00~18:00，固定週六、日開放，週一~週五可先電話告知入園時間，配合安排開放入園,,,花園農場
C1_376440000A_000788,,,,花園農場
C1_376440000A_000789,,,,花園農場
C1_376440000A_000790,每日08:00~17:00,,,休閒娛樂
C1_376440000A_000791,每日08:00~18:00,,,休閒娛樂
C1_376440000A_000792,每日AM08:00-PM17:00，假日公休,,,觀光工廠
C1_376440000A_000793,,,,特色館區
C1_376440000A_000794,,,,歷史古蹟
C1_376440000A_000795,,,,歷史古蹟
C1_376440000A_000797,,,,歷史古蹟
C1_376440000A_000799,每日08:00~17:00，平日公休,,,歷史古蹟
C1_376440000A_000800,每日,,,休閒娛樂
C1_376440000A_000801,每日08:00~18:00,,,花園農場
C1_376440000A_000802,,,,花園農場
C1_376440000A_000803,,,,休閒娛樂
C1_376440000A_000804,,,,花園農場
C1_376440000A_000805,,,,花園農場
C1_376440000A_000806,,,,花園農場
C1_376440000A_000807,,,,花園農場
C1_376440000A_000808,,,,花園農場
C1_376440000A_000809,每日10:00~20:30,,,特色館區
C1_376440000A_000810,,,,特色館區
C1_376440000A_000812,每日,,,休閒娛樂
C1_376440000A_000813,每日,,,休閒娛樂
C1_376440000A_000814,,,,休閒娛樂
C1_376440000A_000816,每日，平日11:00~17:00、 假日10:00~20:00,,,花園農場
C1_376440000A_000822,,,,歷史古蹟
C1_376440000A_000823,,,,休閒娛樂
C1_376440000A_000824,,,,休閒娛樂
C1_376440000A_000825,,,,歷史古蹟
C1_376440000A_000827,每日09:00~12:00、12:30~17:30，週二公休及週三公休,,,休閒娛樂
C1_376440000A_000828,,,,歷史古蹟
C1_376440000A_000829,,,,歷史古蹟
C1_376440000A_000830,每日,,,歷史古蹟
C1_376440000A_000843,,,,歷史古蹟
C1_376440000A_000845,每日,,,歷史古蹟
C1_376440000A_000848,,,,歷史古蹟
C1_376440000A_000850,,,,歷史古蹟
C1_376440000A_000851,,,,歷史古蹟
C1_376440000A_000852,每日08:00~17:00,,,觀光工廠
C1_376440000A_000853,,,,休閒娛樂
C1_376440000A_000855,每日，日出後3小時~日落前1小時,,,花園農場
C1_376440000A_000856,,,,歷史古蹟
C1_376440000A_000857,,,,歷史古蹟
C1_376440000A_000859,,,,休閒娛樂
C1_376440000A_000860,每日 08:00~12:00; 13:00~17:00，週一公休，週日公休,,,特色館區
C1_376440000A_000861,,,,歷史古蹟
C1_376440000A_000863,,,,休閒娛樂
C1_376440000A_000866,每日,,,休閒娛樂
C1_376440000A_000867,每日08:00~22:00,,,休閒娛樂
C1_376440000A_000869,,,,花園農場
C1_376440000A_000873,,,,休閒娛樂
C1_376440000A_000874,每日,,,自然之旅
C1_376440000A_000875,,,,休閒娛樂
C1_376440000A_000876,每日,,,休閒娛樂
C1_376440000A_000877,每日,,,休閒娛樂
C1_376440000A_000878,每日，烤肉區:11:00~15:00，預約。露營區:進駐13:00以後，離場次日上午13:00以前，提前進場需先連絡。,,,戶外運動
C1_376440000A_000879,每日08:00~21:00,,,休閒娛樂
C1_376440000A_000880,,,,歷史古蹟
C1_376440000A_000881,,,,休閒娛樂
C1_376440000A_000882,每日,,,公園綠地
C1_376440000A_000883,預約,,,休閒娛樂
C1_376440000A_000884,預約,,,花園農場
C1_376440000A_000889,每日09:00~17:00，假日延長到18:00,,,花園農場
C1_376440000A_000890,每日08:00~12:00，13:00~17:00 ，週一公休，週二公休,,,特色館區
C1_376440000A_000891,每日07:30～17:30,,,花園農場
C1_376440000A_000892,,,,休閒娛樂
C1_376440000A_000902,每日08:00-17:00,,,戶外運動
C1_376440000A_000903,每日08:00~17:00,,,特色館區
C1_376440000A_000904,,,,休閒娛樂
C1_376440000A_000906,,,,歷史古蹟
C1_376440000A_000907,,,,歷史古蹟
C1_376440000A_000909,每日,,,戶外運動
C1_376440000A_000910,每日09:00~18:00,,,花園農場
C1_376440000A_000911,每日11:00 ~ 22:00,,,休閒娛樂
C1_376440000A_000912,,,,花園農場
C1_376440000A_000913,每日09:00~12:00，13:00~17:00，平日公休,,,觀光工廠
C1_376440000A_000915,,,,休閒娛樂
C1_376440000A_000917,,,,休閒娛樂
C1_376440000A_000918,每日08:00~17:00。產季期間週一~週五入園採果請先預約；週六~週日固定開放採果,,,花園農場
C1_376440000A_000919,,,,歷史古蹟
C1_376440000A_000920,,,,歷史古蹟
C1_376440000A_000922,,,,歷史古蹟
C1_376440000A_000923,每日,,,公園綠地
C1_376440000A_000924,每日，週一公休,,,花園農場
C1_376440000A_000925,,,,花園農場
C1_376440000A_000926,,,,花園農場
C1_376440000A_000927,每日9:00~12:00；13:00~17:00 週一公休,,,特色館區
C1_376440000A_000928,每日09:00~17:00，週一公休,,,藝術空間
C1_376440000A_000929,每日,,,休閒娛樂
C1_376440000A_000930,,,,歷史古蹟
C1_376440000A_000931,,,,休閒娛樂
C1_376440000A_000932,,,,休閒娛樂
C1_376440000A_000936,每日09:00~17:00，週一公休,,,特色館區
C1_376440000A_000941,,,,歷史古蹟
C1_376440000A_000942,,,,歷史古蹟
C1_376440000A_000943,,,,歷史古蹟
C1_376440000A_000944,,,,戶外運動
C1_376440000A_000945,每日09:00~15:00(週一公休),,,歷史古蹟
C1_376440000A_000946,每日,,,休閒娛樂
C1_376440000A_000947,,,,花園農場
C1_376440000A_000953,每日,,,花園農場
C1_376440000A_000956,,,,歷史古蹟
C1_376440000A_000957,每日早上09:00~下午18:00，週一公休，團體請先預約,,,花園農場
C1_376440000A_000959,每日,,,歷史古蹟
C1_376440000A_000960,,,,歷史古蹟
C1_376440000A_000961,,,,歷史古蹟
C1_376440000A_001173,,,,特色館區
C1_376440000A_001174,,,,休閒娛樂
C1_376440000A_001175,每日,,,歷史古蹟
C1_376440000A_001176,無對外開放,,,歷史古蹟
C1_376440000A_001184,,,,歷史古蹟
C1_376440000A_001194,,,,花園農場
C1_376440000A_001195,,,,自然之旅
C1_376440000A_001196,,,,花園農場
C1_376440000A_001197,,,,休閒娛樂
C1_376440000A_001198,,,,花園農場
C1_376440000A_001204,,,,休閒娛樂
C1_376440000A_001205,,,,花園農場
C1_376440000A_001230,每日,,,休閒娛樂
C1_376440000A_001250,每日9:00a.m. - 5:00p.m.,,,特色館區
C1_376440000A_001264,,,,歷史古蹟
C1_376440000A_001267,每日9:00a.m. - 6:00p.m.,,,花園農場
C1_376440000A_001268,每日，平日:10:00a.m. - 6:00p.m. 週末:8:00a.m. - 7:00p.m.,,,休閒娛樂
C1_376440000A_001270,,,,休閒娛樂
C1_376440000A_001273,,,,教育資源
C1_376440000A_001277,每日10:00~20:00(週二公休),,,歷史古蹟
C1_376440000A_001278,,,,歷史古蹟
C1_376440000A_001280,,,,休閒娛樂
C1_376440000A_001282,,,,休閒娛樂
C1_376440000A_001285,,,,歷史古蹟
C1_376440000A_001286,,,,自然之旅 
C1_376440000A_001292,,,,休閒娛樂
C1_376440000A_001293,,,,休閒娛樂
C1_376440000A_001294,,,,花園農場
C1_376440000A_001296,,,,歷史古蹟
C1_376440000A_001297,,,,歷史古蹟
C1_376440000A_001298,,,,歷史古蹟
C1_376440000A_001303,,,,歷史古蹟
C1_376440000A_001312,,,,休閒娛樂
C1_376440000A_001314,,,,歷史古蹟
C1_376440000A_001315,,,,歷史古蹟
C1_376440000A_001401,,,,歷史古蹟
C1_376440000A_001405,,,,休閒娛樂
C1_376440000A_001411,,,,歷史古蹟
C1_376440000A_001412,,,,花園農場
C1_376440000A_001414,,,,花園農場
C1_376440000A_001428,,,,花園農場
C1_376440000A_001429,,,,歷史古蹟
C1_376440000A_001431,每日,,,歷史古蹟
C1_376440000A_001444,,,,歷史古蹟
C1_376440000A_001445,每日9:00~17:00,,,花園農場
C1_376440000A_001446,,,,觀光工廠
C1_376440000A_001452,,,,觀光工廠
C1_376440000A_001453,,,,歷史古蹟
C1_376440000A_001454,,,,觀光商圈
C1_376440000A_001455,,,,歷史古蹟
C1_376440000A_001456,,,,歷史古蹟
C1_376440000A_001473,,,,休閒娛樂
C1_376440000A_001504,,,,休閒娛樂
C1_376440000A_001512,,,,休閒娛樂
C1_376440000A_001517,每日11:00~17:00(午、晚餐用餐請事先預定),,,花園農場
C1_376440000A_001524,每日10:00~22:00，建議電話預約,,,休閒娛樂
C1_376440000A_001551,預約,,,花園農場
C1_376440000A_001567,每日08:00-20:00,,,休閒娛樂
C1_376440000A_001568,,,,戶外運動
C1_376440000A_001572,,,,戶外運動
C1_376440000A_001573,,,,自然之旅
C1_376440000A_001574,,,,歷史古蹟
C1_376440000A_001575,,,,歷史古蹟
C1_376440000A_001576,,,,花園農場
C1_376440000A_001577,,,,休閒娛樂
C1_376440000A_001578,,,,休閒娛樂
C1_376440000A_001579,,,,花園農場
C1_376440000A_001580,,,,花園農場
C1_376440000A_001581,,,,花園農場
C1_376440000A_001583,,,,花園農場
C1_376440000A_001584,,,,休閒娛樂
C1_376440000A_001590,,,,觀光工廠
C1_376440000A_001603,每日09:00至18:00，產期中休，但需電話聯絡,,,花園農場
C1_376440000A_001615,每日08:00~17:00,,,休閒娛樂
C1_376440000A_001621,,,,休閒娛樂
C1_376440000A_001622,,,,花園農場
C1_376440000A_001625,每日09:00-17:00，週一公休,,,特色館區
C1_376440000A_001626,每日10:30 - 18:30，週二公休,,,花園農場
C1_376440000A_001637,,,,休閒娛樂
C1_376440000A_001639,,,,歷史古蹟
C1_376440000A_001647,,,,休閒娛樂
C1_376440000A_001655,,,,休閒娛樂
C1_376440000A_001662,,,,歷史古蹟
C1_376440000A_001663,,,,自然之旅 
C1_376440000A_001666,,,,戶外運動
C1_376440000A_001710,每日上午08:00～下午17:30 ,,,花園農場
C1_376440000A_001747,,,,自然之旅
C1_376440000A_001748,,,,歷史古蹟
C1_376440000A_001749,,,,花園農場
C1_376440000A_001753,每日，非假日:08:00 ~ 12:00；13:30 至~17:30，假日:08:00 ~22:00,,,花園農場
C1_376450000A_000017,,,,休閒娛樂
C1_376450000A_000019,每日,,,歷史古蹟
C1_376450000A_000020,每日,,,歷史古蹟
C1_376450000A_000025,每日,,,戶外運動
C1_376450000A_000030,每日,,,休閒娛樂
C1_376450000A_000032,每日,,,休閒娛樂
C1_376450000A_000033,每日09:00-17:00（下午04:30後停止售票及入館），週一公休,,80元,特色館區
C1_376450000A_000035,每日09:00-17:00,,399元,休閒娛樂
C1_376450000A_000037,每日,,,歷史古蹟
C1_376450000A_000039,每日，平日09:00-17:00 (請先電話洽詢)；假日09：00-18:00,,50元,休閒娛樂
C1_376450000A_000041,每日,,,自然之旅
C1_376450000A_000042,每日,,,歷史古蹟
C1_376450000A_000043,每日,,,觀光商圈
C1_376450000A_000045,每日，平日09:00-18:00；假日08:00-18:00，導覽預約,,,花園農場
C1_376450000A_000046,導覽採預約，請於3日前電話預約,,50元,特色館區
C1_376450000A_000049,每日09：00-17：00，週一公休、週二公休,,,教育資源
C1_376450000A_000050,每日09:00-17:00,,,藝術空間
C1_376450000A_000052,每日,,,休閒娛樂
C1_376450000A_000057,每日,,,自然之旅
C1_376450000A_000061,每日,,免費,花園農場
C1_376450000A_000063,每日,,,公園綠地
